time,open,high,low,close,tick_volume,spread,real_volume
2024-01-19 14:05:00,2033.46,2034.06,2032.92,2033.5,483,30,0
2024-01-19 14:10:00,2033.53,2033.66,2032.37,2032.94,391,30,0
2024-01-19 14:15:00,2032.95,2033.32,2032.39,2032.61,358,30,0
2024-01-19 14:20:00,2032.58,2033.29,2032.29,2032.99,353,30,0
2024-01-19 14:25:00,2033.01,2033.72,2032.88,2033.16,364,30,0
2024-01-19 14:30:00,2033.17,2034.0,2033.17,2033.88,407,30,0
2024-01-19 14:35:00,2033.92,2034.34,2033.67,2033.83,421,30,0
2024-01-19 14:40:00,2033.82,2035.01,2033.6,2034.9,407,30,0
2024-01-19 14:45:00,2034.91,2035.1,2034.24,2034.71,416,30,0
2024-01-19 14:50:00,2034.72,2034.72,2032.98,2033.11,391,30,0
2024-01-19 14:55:00,2033.1,2033.58,2032.73,2032.83,425,30,0
2024-01-19 15:00:00,2032.82,2034.27,2032.64,2033.19,676,30,0
2024-01-19 15:05:00,2033.18,2034.54,2032.67,2034.14,547,30,0
2024-01-19 15:10:00,2034.15,2035.91,2034.0,2035.75,587,30,0
2024-01-19 15:15:00,2035.81,2037.42,2034.7,2037.41,616,30,0
2024-01-19 15:20:00,2037.35,2037.65,2036.1,2036.86,672,30,0
2024-01-19 15:25:00,2036.87,2037.99,2036.27,2036.49,608,30,0
2024-01-19 15:30:00,2036.48,2039.29,2035.91,2037.33,690,30,0
2024-01-19 15:35:00,2037.35,2037.83,2036.21,2036.42,653,30,0
2024-01-19 15:40:00,2036.38,2036.62,2034.76,2034.88,663,30,0
2024-01-19 15:45:00,2034.85,2035.83,2034.77,2035.39,538,30,0
2024-01-19 15:50:00,2035.4,2036.0,2034.28,2035.61,578,30,0
2024-01-19 15:55:00,2035.62,2036.0,2034.96,2035.27,438,30,0
2024-01-19 16:00:00,2035.27,2035.72,2034.33,2034.56,542,30,0
2024-01-19 16:05:00,2034.47,2034.97,2033.36,2033.49,421,30,0
2024-01-19 16:10:00,2033.5,2033.68,2033.03,2033.49,453,30,0
2024-01-19 16:15:00,2033.47,2033.78,2033.01,2033.46,439,30,0
2024-01-19 16:20:00,2033.45,2033.49,2031.82,2032.44,494,30,0
2024-01-19 16:25:00,2032.41,2032.67,2031.79,2031.82,455,30,0
2024-01-19 16:30:00,2031.89,2032.06,2029.9,2030.81,726,30,0
2024-01-19 16:35:00,2030.79,2030.87,2028.19,2028.6,672,30,0
2024-01-19 16:40:00,2028.56,2028.7,2026.92,2027.82,694,30,0
2024-01-19 16:45:00,2027.82,2027.93,2026.33,2027.32,608,30,0
2024-01-19 16:50:00,2027.31,2029.43,2026.9,2029.22,506,30,0
2024-01-19 16:55:00,2029.13,2029.74,2028.12,2029.64,424,30,0
2024-01-19 17:00:00,2029.64,2032.05,2027.48,2028.92,943,30,0
2024-01-19 17:05:00,2028.93,2029.28,2024.99,2026.3,818,30,0
2024-01-19 17:10:00,2026.18,2026.22,2024.17,2024.63,797,30,0
2024-01-19 17:15:00,2024.62,2025.49,2023.69,2024.47,685,30,0
2024-01-19 17:20:00,2024.48,2026.38,2023.16,2024.07,691,30,0
2024-01-19 17:25:00,2024.08,2026.3,2023.65,2026.06,633,30,0
2024-01-19 17:30:00,2025.99,2025.99,2023.85,2024.67,600,30,0
2024-01-19 17:35:00,2024.68,2026.04,2023.79,2024.99,604,30,0
2024-01-19 17:40:00,2024.92,2025.84,2024.09,2025.64,657,30,0
2024-01-19 17:45:00,2025.64,2025.71,2024.08,2024.19,621,30,0
2024-01-19 17:50:00,2024.19,2026.95,2023.98,2026.78,604,30,0
2024-01-19 17:55:00,2026.77,2027.87,2026.21,2027.68,545,30,0
2024-01-19 18:00:00,2027.7,2029.51,2027.47,2028.56,528,30,0
2024-01-19 18:05:00,2028.59,2029.45,2028.32,2028.55,437,30,0
2024-01-19 18:10:00,2028.56,2028.66,2026.52,2027.04,492,30,0
2024-01-19 18:15:00,2027.06,2027.57,2026.52,2026.9,436,30,0
2024-01-19 18:20:00,2026.81,2026.81,2024.66,2025.0,458,30,0
2024-01-19 18:25:00,2024.99,2025.54,2024.58,2025.15,473,30,0
2024-01-19 18:30:00,2025.15,2026.21,2024.34,2025.28,509,30,0
2024-01-19 18:35:00,2025.29,2025.7,2024.18,2024.94,473,30,0
2024-01-19 18:40:00,2024.94,2025.19,2023.61,2023.83,491,30,0
2024-01-19 18:45:00,2023.82,2024.72,2023.31,2024.62,468,30,0
2024-01-19 18:50:00,2024.64,2025.23,2024.24,2024.37,414,30,0
2024-01-19 18:55:00,2024.35,2025.14,2023.41,2024.89,539,30,0
2024-01-19 19:00:00,2024.83,2025.63,2024.53,2024.54,459,30,0
2024-01-19 19:05:00,2024.53,2025.69,2024.5,2024.85,428,30,0
2024-01-19 19:10:00,2024.85,2025.18,2024.4,2024.86,399,30,0
2024-01-19 19:15:00,2024.93,2026.47,2024.83,2026.42,399,30,0
2024-01-19 19:20:00,2026.31,2026.7,2025.86,2026.52,366,30,0
2024-01-19 19:25:00,2026.49,2027.61,2026.37,2027.2,458,30,0
2024-01-19 19:30:00,2027.21,2027.82,2026.86,2027.48,522,30,0
2024-01-19 19:35:00,2027.44,2028.66,2027.4,2027.52,376,30,0
2024-01-19 19:40:00,2027.52,2027.52,2026.5,2027.5,418,30,0
2024-01-19 19:45:00,2027.44,2027.8,2026.17,2026.2,405,30,0
2024-01-19 19:50:00,2026.21,2027.75,2026.2,2027.68,392,30,0
2024-01-19 19:55:00,2027.69,2029.08,2027.69,2029.08,366,30,0
2024-01-19 20:00:00,2029.08,2029.43,2027.46,2027.77,441,30,0
2024-01-19 20:05:00,2027.84,2028.25,2027.4,2027.55,350,30,0
2024-01-19 20:10:00,2027.55,2028.17,2026.9,2027.59,397,30,0
2024-01-19 20:15:00,2027.6,2028.61,2027.37,2027.8,393,30,0
2024-01-19 20:20:00,2027.81,2028.26,2027.21,2027.24,388,30,0
2024-01-19 20:25:00,2027.24,2027.51,2026.44,2026.87,407,30,0
2024-01-19 20:30:00,2026.86,2027.76,2026.41,2027.5,418,30,0
2024-01-19 20:35:00,2027.53,2028.11,2026.64,2026.93,289,30,0
2024-01-19 20:40:00,2026.92,2027.2,2026.63,2027.0,263,30,0
2024-01-19 20:45:00,2026.99,2027.78,2026.93,2027.21,226,30,0
2024-01-19 20:50:00,2027.21,2027.89,2026.77,2027.66,251,30,0
2024-01-19 20:55:00,2027.69,2027.91,2027.16,2027.84,300,30,0
2024-01-19 21:00:00,2027.87,2028.34,2027.52,2028.34,312,30,0
2024-01-19 21:05:00,2028.37,2028.77,2028.09,2028.77,276,30,0
2024-01-19 21:10:00,2028.77,2029.01,2028.49,2028.89,263,31,0
2024-01-19 21:15:00,2028.88,2028.88,2027.75,2027.8,264,30,0
2024-01-19 21:20:00,2027.8,2028.19,2027.62,2028.06,285,30,0
2024-01-19 21:25:00,2028.07,2028.75,2028.07,2028.42,256,30,0
2024-01-19 21:30:00,2028.43,2028.92,2028.27,2028.67,264,30,0
2024-01-19 21:35:00,2028.67,2029.3,2028.45,2029.23,286,30,0
2024-01-19 21:40:00,2029.23,2029.37,2028.97,2029.16,311,30,0
2024-01-19 21:45:00,2029.17,2029.19,2028.58,2028.67,333,30,0
2024-01-19 21:50:00,2028.69,2028.8,2027.88,2028.3,296,30,0
2024-01-19 21:55:00,2028.3,2029.39,2028.3,2029.14,331,30,0
2024-01-19 22:00:00,2029.13,2029.48,2028.41,2029.26,417,30,0
2024-01-19 22:05:00,2029.24,2029.42,2028.64,2028.77,283,30,0
2024-01-19 22:10:00,2028.78,2028.84,2028.47,2028.48,274,30,0
2024-01-19 22:15:00,2028.48,2028.79,2028.43,2028.67,264,30,0
2024-01-19 22:20:00,2028.66,2028.68,2027.99,2028.28,247,30,0
2024-01-19 22:25:00,2028.32,2028.6,2028.22,2028.34,220,30,0
2024-01-19 22:30:00,2028.34,2028.61,2028.15,2028.59,222,30,0
2024-01-19 22:35:00,2028.6,2028.66,2028.39,2028.5,235,30,0
2024-01-19 22:40:00,2028.51,2028.65,2027.93,2027.97,269,30,0
2024-01-19 22:45:00,2027.97,2028.4,2027.92,2028.2,320,30,0
2024-01-19 22:50:00,2028.24,2028.26,2027.72,2027.81,283,30,0
2024-01-19 22:55:00,2027.8,2028.48,2027.79,2028.27,327,30,0
2024-01-19 23:00:00,2028.29,2028.73,2028.29,2028.73,24,21,0
2024-01-19 23:05:00,2028.73,2029.03,2028.63,2028.94,62,22,0
2024-01-19 23:10:00,2028.94,2029.41,2028.94,2029.29,76,25,0
2024-01-19 23:15:00,2029.33,2029.43,2029.04,2029.09,63,21,0
2024-01-19 23:20:00,2029.08,2029.16,2028.86,2029.06,79,23,0
2024-01-19 23:25:00,2029.06,2029.37,2028.97,2029.37,57,22,0
2024-01-19 23:30:00,2029.33,2029.38,2029.16,2029.18,63,23,0
2024-01-19 23:35:00,2029.19,2029.71,2028.29,2028.29,54,24,0
2024-01-19 23:40:00,2029.52,2029.64,2029.19,2029.63,82,25,0
2024-01-19 23:45:00,2029.65,2029.78,2029.45,2029.57,86,26,0
2024-01-19 23:50:00,2029.57,2029.97,2029.21,2029.35,106,29,0
2024-01-22 01:00:00,2029.72,2029.72,2028.05,2028.71,333,45,0
2024-01-22 01:05:00,2028.64,2028.64,2027.25,2028.1,230,40,0
2024-01-22 01:10:00,2028.12,2028.24,2027.33,2027.36,137,40,0
2024-01-22 01:15:00,2027.35,2028.38,2027.02,2027.83,162,40,0
2024-01-22 01:20:00,2027.81,2028.26,2027.53,2027.58,144,40,0
2024-01-22 01:25:00,2027.57,2028.55,2026.9,2027.71,205,40,0
2024-01-22 01:30:00,2027.68,2027.73,2027.12,2027.62,177,40,0
2024-01-22 01:35:00,2027.61,2027.72,2027.4,2027.42,83,40,0
2024-01-22 01:40:00,2027.43,2027.62,2027.08,2027.11,97,40,0
2024-01-22 01:45:00,2027.09,2027.77,2026.9,2027.51,221,40,0
2024-01-22 01:50:00,2027.47,2027.75,2027.38,2027.66,168,40,0
2024-01-22 01:55:00,2027.56,2027.58,2027.26,2027.55,155,40,0
2024-01-22 02:00:00,2027.56,2028.49,2027.22,2028.37,281,40,0
2024-01-22 02:05:00,2028.25,2028.52,2027.74,2027.94,214,40,0
2024-01-22 02:10:00,2027.91,2027.91,2026.63,2026.71,287,40,0
2024-01-22 02:15:00,2026.65,2027.39,2026.65,2026.66,235,40,0
2024-01-22 02:20:00,2026.69,2027.32,2026.62,2026.82,195,40,0
2024-01-22 02:25:00,2026.81,2026.81,2025.41,2026.02,249,40,0
2024-01-22 02:30:00,2026.01,2026.67,2025.98,2026.63,195,40,0
2024-01-22 02:35:00,2026.7,2027.11,2026.37,2026.56,194,40,0
2024-01-22 02:40:00,2026.49,2027.74,2026.41,2027.57,212,40,0
2024-01-22 02:45:00,2027.65,2028.77,2027.64,2028.74,267,40,0
2024-01-22 02:50:00,2028.77,2029.2,2027.93,2028.0,333,40,0
2024-01-22 02:55:00,2028.02,2029.24,2028.01,2029.05,302,40,0
2024-01-22 03:00:00,2029.04,2030.28,2028.74,2030.28,437,40,0
2024-01-22 03:05:00,2030.27,2030.98,2029.91,2030.91,430,40,0
2024-01-22 03:10:00,2031.04,2032.1,2030.48,2031.03,521,40,0
2024-01-22 03:15:00,2030.99,2031.34,2029.98,2030.54,403,40,0
2024-01-22 03:20:00,2030.57,2030.8,2030.08,2030.51,334,40,0
2024-01-22 03:25:00,2030.52,2030.87,2030.08,2030.62,407,40,0
2024-01-22 03:30:00,2030.58,2030.58,2029.74,2030.23,390,40,0
2024-01-22 03:35:00,2030.24,2030.55,2029.96,2030.41,399,40,0
2024-01-22 03:40:00,2030.42,2030.61,2029.89,2030.57,370,40,0
2024-01-22 03:45:00,2030.58,2031.02,2030.13,2030.31,375,40,0
2024-01-22 03:50:00,2030.32,2030.33,2028.93,2029.02,381,40,0
2024-01-22 03:55:00,2029.0,2029.2,2028.95,2029.05,286,40,0
2024-01-22 04:00:00,2029.04,2029.23,2028.36,2028.62,288,40,0
2024-01-22 04:05:00,2028.65,2029.72,2028.59,2029.37,278,40,0
2024-01-22 04:10:00,2029.36,2030.0,2029.11,2029.57,397,40,0
2024-01-22 04:15:00,2029.59,2029.59,2028.7,2029.3,178,40,0
2024-01-22 04:20:00,2029.28,2029.45,2029.09,2029.38,119,40,0
2024-01-22 04:25:00,2029.39,2029.59,2029.09,2029.48,127,40,0
2024-01-22 04:30:00,2029.49,2029.84,2029.06,2029.06,206,40,0
2024-01-22 04:35:00,2029.05,2029.78,2028.9,2029.77,153,40,0
2024-01-22 04:40:00,2029.78,2029.93,2029.29,2029.71,261,40,0
2024-01-22 04:45:00,2029.7,2029.8,2029.26,2029.29,178,40,0
2024-01-22 04:50:00,2029.3,2029.89,2029.27,2029.51,208,40,0
2024-01-22 04:55:00,2029.55,2029.85,2029.43,2029.76,247,40,0
2024-01-22 05:00:00,2029.75,2029.76,2028.63,2029.15,221,40,0
2024-01-22 05:05:00,2029.14,2029.55,2029.05,2029.24,217,40,0
2024-01-22 05:10:00,2029.25,2029.29,2027.8,2027.81,289,40,0
2024-01-22 05:15:00,2027.82,2027.88,2026.86,2027.23,300,40,0
2024-01-22 05:20:00,2027.24,2027.58,2026.69,2026.8,238,40,0
2024-01-22 05:25:00,2026.78,2026.92,2026.52,2026.59,273,40,0
2024-01-22 05:30:00,2026.61,2027.11,2026.41,2026.81,195,40,0
2024-01-22 05:35:00,2026.8,2027.67,2026.6,2027.26,258,40,0
2024-01-22 05:40:00,2027.25,2027.25,2026.0,2026.83,198,40,0
2024-01-22 05:45:00,2026.85,2026.89,2026.36,2026.56,125,40,0
2024-01-22 05:50:00,2026.57,2026.96,2026.57,2026.96,164,40,0
2024-01-22 05:55:00,2026.95,2027.05,2026.6,2026.96,127,40,0
2024-01-22 06:00:00,2026.95,2027.09,2025.95,2026.54,219,40,0
2024-01-22 06:05:00,2026.53,2026.81,2026.17,2026.57,284,40,0
2024-01-22 06:10:00,2026.56,2027.04,2026.53,2026.96,154,40,0
2024-01-22 06:15:00,2026.95,2027.01,2026.39,2026.87,142,40,0
2024-01-22 06:20:00,2026.86,2027.12,2026.85,2026.93,144,40,0
2024-01-22 06:25:00,2026.92,2027.02,2026.45,2026.58,142,40,0
2024-01-22 06:30:00,2026.55,2026.65,2025.87,2026.02,164,40,0
2024-01-22 06:35:00,2026.01,2026.23,2025.86,2025.94,141,40,0
2024-01-22 06:40:00,2025.95,2026.3,2025.13,2025.4,294,40,0
2024-01-22 06:45:00,2025.41,2025.49,2024.7,2025.2,297,40,0
2024-01-22 06:50:00,2025.21,2025.43,2025.21,2025.4,197,40,0
2024-01-22 06:55:00,2025.41,2025.51,2025.07,2025.45,161,40,0
2024-01-22 07:00:00,2025.39,2025.5,2024.79,2025.15,209,40,0
2024-01-22 07:05:00,2025.13,2025.18,2024.67,2024.99,130,40,0
2024-01-22 07:10:00,2024.98,2025.0,2024.09,2024.1,156,40,0
2024-01-22 07:15:00,2024.11,2024.17,2022.58,2022.78,360,40,0
2024-01-22 07:20:00,2022.8,2023.26,2022.64,2022.76,263,40,0
2024-01-22 07:25:00,2022.75,2023.29,2021.84,2023.17,324,40,0
2024-01-22 07:30:00,2023.14,2023.94,2022.62,2023.94,492,40,0
2024-01-22 07:35:00,2023.92,2024.28,2023.64,2023.75,404,40,0
2024-01-22 07:40:00,2023.77,2023.88,2022.84,2022.84,422,40,0
2024-01-22 07:45:00,2022.81,2023.82,2022.26,2023.3,476,40,0
2024-01-22 07:50:00,2023.31,2023.31,2022.29,2022.79,465,40,0
2024-01-22 07:55:00,2022.78,2023.84,2022.74,2023.23,497,40,0
2024-01-22 08:00:00,2023.21,2023.8,2022.99,2023.49,443,40,0
2024-01-22 08:05:00,2023.48,2023.48,2022.25,2022.51,432,50,0
2024-01-22 08:10:00,2022.5,2022.87,2020.26,2020.6,571,46,0
2024-01-22 08:15:00,2020.62,2021.73,2019.95,2021.44,556,46,0
2024-01-22 08:20:00,2021.4,2023.0,2021.27,2022.95,452,46,0
2024-01-22 08:25:00,2022.95,2024.14,2022.84,2024.04,397,46,0
2024-01-22 08:30:00,2024.03,2024.25,2022.69,2022.86,387,48,0
2024-01-22 08:35:00,2022.85,2022.85,2021.68,2022.23,399,46,0
2024-01-22 08:40:00,2022.23,2022.39,2021.39,2021.89,361,47,0
2024-01-22 08:45:00,2021.89,2022.64,2021.76,2022.27,319,49,0
2024-01-22 08:50:00,2022.26,2022.38,2020.4,2020.6,345,46,0
2024-01-22 08:55:00,2020.64,2021.21,2020.59,2020.76,326,48,0
2024-01-22 09:00:00,2020.75,2021.27,2019.13,2020.7,436,30,0
2024-01-22 09:05:00,2020.7,2021.59,2020.29,2021.1,447,30,0
2024-01-22 09:10:00,2021.1,2022.43,2020.94,2022.28,324,30,0
2024-01-22 09:15:00,2022.26,2024.16,2021.65,2023.73,436,30,0
2024-01-22 09:20:00,2023.72,2024.21,2023.26,2023.26,439,30,0
2024-01-22 09:25:00,2023.28,2023.61,2022.54,2022.54,399,30,0
2024-01-22 09:30:00,2022.52,2022.98,2021.84,2022.91,356,30,0
2024-01-22 09:35:00,2022.91,2022.93,2021.5,2021.81,386,30,0
2024-01-22 09:40:00,2021.71,2023.48,2021.59,2022.85,409,30,0
2024-01-22 09:45:00,2022.87,2023.61,2022.79,2023.32,289,32,0
2024-01-22 09:50:00,2023.26,2024.2,2022.73,2022.87,349,30,0
2024-01-22 09:55:00,2022.88,2022.95,2021.79,2021.79,344,30,0
2024-01-22 10:00:00,2021.78,2023.03,2020.99,2022.55,470,30,0
2024-01-22 10:05:00,2022.53,2022.56,2021.05,2021.73,369,30,0
2024-01-22 10:10:00,2021.72,2023.63,2021.7,2023.16,395,30,0
2024-01-22 10:15:00,2023.15,2023.61,2022.46,2023.19,381,30,0
2024-01-22 10:20:00,2023.18,2024.53,2023.18,2024.21,346,30,0
2024-01-22 10:25:00,2024.22,2026.21,2024.12,2025.17,466,30,0
2024-01-22 10:30:00,2025.17,2025.28,2022.51,2022.9,471,30,0
2024-01-22 10:35:00,2022.9,2023.88,2022.49,2023.08,381,30,0
2024-01-22 10:40:00,2023.08,2023.3,2022.53,2022.63,364,30,0
2024-01-22 10:45:00,2022.61,2022.68,2021.78,2021.78,340,30,0
2024-01-22 10:50:00,2021.81,2022.09,2020.39,2020.97,390,30,0
2024-01-22 10:55:00,2020.99,2022.25,2020.73,2022.21,472,30,0
2024-01-22 11:00:00,2022.2,2022.2,2021.26,2021.76,354,30,0
2024-01-22 11:05:00,2021.74,2023.09,2021.67,2022.96,369,30,0
2024-01-22 11:10:00,2022.96,2023.6,2022.45,2022.49,316,30,0
2024-01-22 11:15:00,2022.51,2023.77,2022.2,2023.65,375,30,0
2024-01-22 11:20:00,2023.66,2023.96,2023.01,2023.01,388,30,0
2024-01-22 11:25:00,2022.98,2022.98,2022.07,2022.35,323,30,0
2024-01-22 11:30:00,2022.34,2022.96,2021.74,2022.61,338,30,0
2024-01-22 11:35:00,2022.62,2022.77,2021.53,2021.65,386,30,0
2024-01-22 11:40:00,2021.57,2021.57,2020.59,2021.46,346,30,0
2024-01-22 11:45:00,2021.45,2022.41,2021.26,2021.97,340,30,0
2024-01-22 11:50:00,2021.95,2022.36,2021.58,2021.91,337,30,0
2024-01-22 11:55:00,2021.91,2021.98,2021.57,2021.7,324,30,0
2024-01-22 12:00:00,2021.69,2022.32,2021.04,2021.78,303,30,0
2024-01-22 12:05:00,2021.76,2022.13,2021.26,2021.85,295,30,0
2024-01-22 12:10:00,2021.89,2022.77,2021.77,2022.75,275,30,0
2024-01-22 12:15:00,2022.74,2023.26,2022.19,2023.05,247,30,0
2024-01-22 12:20:00,2023.07,2024.11,2022.93,2023.91,331,30,0
2024-01-22 12:25:00,2023.9,2024.15,2023.32,2023.71,285,30,0
2024-01-22 12:30:00,2023.7,2024.48,2023.16,2023.16,319,30,0
2024-01-22 12:35:00,2023.16,2023.34,2022.84,2022.93,272,30,0
2024-01-22 12:40:00,2022.93,2023.86,2022.65,2023.65,284,30,0
2024-01-22 12:45:00,2023.66,2024.1,2023.44,2024.05,315,30,0
2024-01-22 12:50:00,2024.05,2024.53,2023.69,2023.97,415,30,0
2024-01-22 12:55:00,2023.97,2023.97,2022.47,2022.81,409,30,0
2024-01-22 13:00:00,2022.8,2023.0,2022.2,2022.84,353,30,0
2024-01-22 13:05:00,2022.84,2023.28,2022.52,2022.76,373,30,0
2024-01-22 13:10:00,2022.76,2023.35,2022.31,2023.2,345,30,0
2024-01-22 13:15:00,2023.18,2024.46,2023.06,2023.91,380,30,0
2024-01-22 13:20:00,2023.92,2024.18,2023.1,2023.26,325,30,0
2024-01-22 13:25:00,2023.28,2023.44,2022.83,2023.36,339,30,0
2024-01-22 13:30:00,2023.37,2023.78,2023.03,2023.66,341,30,0
2024-01-22 13:35:00,2023.65,2025.82,2023.47,2025.76,367,30,0
2024-01-22 13:40:00,2025.76,2025.81,2024.85,2025.3,406,30,0
2024-01-22 13:45:00,2025.3,2026.0,2025.1,2025.15,319,30,0
2024-01-22 13:50:00,2025.14,2025.87,2025.03,2025.85,287,30,0
2024-01-22 13:55:00,2025.84,2026.56,2025.56,2026.17,341,30,0
2024-01-22 14:00:00,2026.18,2026.43,2025.39,2025.72,289,30,0
2024-01-22 14:05:00,2025.71,2027.36,2025.46,2025.84,436,30,0
2024-01-22 14:10:00,2025.85,2026.3,2025.2,2026.3,445,30,0
2024-01-22 14:15:00,2026.24,2027.52,2026.22,2027.4,394,30,0
2024-01-22 14:20:00,2027.38,2028.38,2027.18,2028.35,413,30,0
2024-01-22 14:25:00,2028.35,2029.09,2027.06,2028.01,423,30,0
2024-01-22 14:30:00,2028.01,2028.58,2027.59,2027.59,418,30,0
2024-01-22 14:35:00,2027.59,2028.09,2027.23,2027.78,365,30,0
2024-01-22 14:40:00,2027.79,2030.03,2027.77,2029.63,437,30,0
2024-01-22 14:45:00,2029.63,2029.63,2028.8,2028.99,480,30,0
2024-01-22 14:50:00,2028.99,2030.12,2028.97,2030.05,448,30,0
2024-01-22 14:55:00,2030.04,2030.04,2029.43,2029.7,406,30,0
2024-01-22 15:00:00,2029.7,2029.72,2027.18,2027.56,481,30,0
2024-01-22 15:05:00,2027.57,2028.58,2027.0,2027.47,485,30,0
2024-01-22 15:10:00,2027.47,2027.47,2025.9,2025.98,468,30,0
2024-01-22 15:15:00,2026.07,2026.24,2024.41,2024.83,476,30,0
2024-01-22 15:20:00,2024.7,2026.91,2024.3,2025.99,629,30,0
2024-01-22 15:25:00,2026.0,2026.0,2024.82,2025.23,575,30,0
2024-01-22 15:30:00,2025.27,2025.32,2022.66,2022.72,680,30,0
2024-01-22 15:35:00,2022.75,2024.17,2022.7,2022.89,595,30,0
2024-01-22 15:40:00,2022.91,2024.11,2022.91,2023.01,538,30,0
2024-01-22 15:45:00,2023.02,2023.72,2022.36,2022.36,546,30,0
2024-01-22 15:50:00,2022.42,2024.08,2021.23,2023.25,693,30,0
2024-01-22 15:55:00,2023.27,2024.84,2022.97,2023.18,647,30,0
2024-01-22 16:00:00,2023.16,2023.26,2021.46,2021.59,598,30,0
2024-01-22 16:05:00,2021.63,2022.44,2020.87,2021.85,600,30,0
2024-01-22 16:10:00,2021.84,2023.56,2021.76,2023.2,523,30,0
2024-01-22 16:15:00,2023.19,2023.9,2022.56,2022.72,534,30,0
2024-01-22 16:20:00,2022.73,2022.9,2021.85,2022.4,542,30,0
2024-01-22 16:25:00,2022.4,2022.6,2020.35,2020.72,546,30,0
2024-01-22 16:30:00,2020.7,2022.01,2019.59,2021.83,769,30,0
2024-01-22 16:35:00,2021.95,2023.2,2021.43,2022.09,761,30,0
2024-01-22 16:40:00,2022.09,2022.81,2016.58,2018.23,793,30,0
2024-01-22 16:45:00,2018.33,2022.5,2018.26,2021.99,769,30,0
2024-01-22 16:50:00,2021.94,2023.85,2021.69,2023.51,703,30,0
2024-01-22 16:55:00,2023.62,2023.93,2022.68,2022.69,614,30,0
2024-01-22 17:00:00,2022.68,2023.04,2020.73,2021.86,673,30,0
2024-01-22 17:05:00,2021.85,2023.8,2021.58,2023.32,590,30,0
2024-01-22 17:10:00,2023.32,2024.92,2023.1,2024.74,652,30,0
2024-01-22 17:15:00,2024.72,2025.98,2024.54,2024.7,662,30,0
2024-01-22 17:20:00,2024.73,2026.35,2024.73,2025.43,584,30,0
2024-01-22 17:25:00,2025.44,2026.49,2025.13,2026.27,579,30,0
2024-01-22 17:30:00,2026.26,2026.53,2023.75,2024.23,670,30,0
2024-01-22 17:35:00,2024.19,2025.36,2024.06,2025.0,600,30,0
2024-01-22 17:40:00,2025.06,2026.03,2024.4,2025.03,555,30,0
2024-01-22 17:45:00,2025.06,2026.05,2024.35,2024.42,607,30,0
2024-01-22 17:50:00,2024.44,2025.65,2023.84,2024.52,570,30,0
2024-01-22 17:55:00,2024.51,2024.76,2023.42,2024.11,583,30,0
2024-01-22 18:00:00,2024.1,2024.11,2022.44,2022.76,612,30,0
2024-01-22 18:05:00,2022.77,2023.08,2021.92,2022.48,510,30,0
2024-01-22 18:10:00,2022.46,2022.46,2021.46,2021.97,530,30,0
2024-01-22 18:15:00,2021.96,2023.09,2021.46,2022.68,466,30,0
2024-01-22 18:20:00,2022.68,2023.19,2022.54,2023.01,461,30,0
2024-01-22 18:25:00,2023.0,2023.37,2022.0,2023.19,467,30,0
2024-01-22 18:30:00,2023.2,2023.77,2022.9,2023.38,347,30,0
2024-01-22 18:35:00,2023.4,2024.21,2023.2,2023.76,315,30,0
2024-01-22 18:40:00,2023.78,2024.16,2023.17,2023.43,434,30,0
2024-01-22 18:45:00,2023.45,2023.97,2022.98,2023.0,416,30,0
2024-01-22 18:50:00,2022.97,2023.57,2022.76,2023.07,429,30,0
2024-01-22 18:55:00,2023.06,2023.97,2023.06,2023.72,430,30,0
2024-01-22 19:00:00,2023.65,2023.93,2022.96,2022.98,428,30,0
2024-01-22 19:05:00,2022.99,2022.99,2021.94,2022.24,398,30,0
2024-01-22 19:10:00,2022.22,2024.6,2022.15,2024.24,299,30,0
2024-01-22 19:15:00,2024.24,2024.46,2023.53,2023.79,367,30,0
2024-01-22 19:20:00,2023.75,2024.55,2023.64,2024.12,228,30,0
2024-01-22 19:25:00,2024.12,2024.12,2023.21,2023.32,372,30,0
2024-01-22 19:30:00,2023.28,2023.74,2023.02,2023.04,369,30,0
2024-01-22 19:35:00,2023.05,2023.06,2022.32,2022.5,263,30,0
2024-01-22 19:40:00,2022.51,2022.81,2022.2,2022.77,309,30,0
2024-01-22 19:45:00,2022.76,2023.46,2022.58,2022.67,263,30,0
2024-01-22 19:50:00,2022.71,2022.71,2022.16,2022.22,263,30,0
2024-01-22 19:55:00,2022.2,2022.4,2021.38,2021.55,296,30,0
2024-01-22 20:00:00,2021.54,2021.83,2020.98,2021.35,398,30,0
2024-01-22 20:05:00,2021.34,2021.89,2021.07,2021.13,432,30,0
2024-01-22 20:10:00,2021.11,2021.77,2020.79,2021.06,382,30,0
2024-01-22 20:15:00,2021.05,2021.6,2020.87,2020.97,331,30,0
2024-01-22 20:20:00,2020.97,2021.84,2020.8,2021.57,332,30,0
2024-01-22 20:25:00,2021.58,2021.58,2020.11,2020.93,356,30,0
2024-01-22 20:30:00,2020.92,2021.87,2020.84,2021.0,298,30,0
2024-01-22 20:35:00,2021.0,2021.51,2020.97,2021.05,245,31,0
2024-01-22 20:40:00,2021.02,2021.17,2020.48,2020.48,233,30,0
2024-01-22 20:45:00,2020.49,2020.83,2019.84,2019.85,269,30,0
2024-01-22 20:50:00,2019.8,2021.09,2019.76,2020.81,239,30,0
2024-01-22 20:55:00,2020.82,2021.55,2020.7,2021.29,195,32,0
